Order Date,Customer Name,Region,Category,Sales,Profit,Month,year
2020-10-13,Andrew Gjertsen,East,Office Supplies,101.648,4.0768,10,2020
2020-10-13,Troy Staebel,Central,Furniture,96.476,-6.8094,10,2020
2020-10-13,Andrew Gjertsen,East,Office Supplies,94.84,8.694,10,2020
2020-10-13,Michelle Huthwaite,South,Office Supplies,121.07,5.2029,10,2020
2020-10-13,Jane Waco,West,Technology,125.984,-7.996,10,2020
2020-10-13,Michelle Huthwaite,South,Office Supplies,138.92,12.4416,10,2020
2020-10-13,Andrew Gjertsen,East,Office Supplies,121.176,5.9072,10,2020
2020-10-13,Andrew Gjertsen,East,Office Supplies,137.712,5.9712,10,2020
2020-10-14,Joni Wasserman,West,Furniture,102.46,3.6894,10,2020
2020-10-14,Anthony Garverick,Central,Office Supplies,111.456,-23.548,10,2020
2020-10-14,Anthony Garverick,Central,Office Supplies,130.396,-42.4638,10,2020
2020-10-14,Ed Ludwig,East,Office Supplies,150.66,18.4534,10,2020
2020-10-14,Berenike Kampe,West,Technology,154.36,15.2988,10,2020
2020-10-15,Frank Gastineau,West,Office Supplies,114.92,26.376,10,2020
2020-10-15,Dionis Lloyd,West,Office Supplies,197.65,70.219,10,2020
2020-10-15,Roland Schwarz,West,Office Supplies,238.95,100.4255,10,2020
2020-10-15,Roland Schwarz,West,Furniture,560.24,6.378,10,2020
2020-10-15,Marc Crier,West,Office Supplies,108.73,7.2177,10,2020
2020-10-15,Dionis Lloyd,West,Furniture,107.72,9.3152,10,2020
2020-10-15,Ricardo Sperren,East,Office Supplies,138.05,6.003,10,2020
2020-10-15,Stuart Van,West,Office Supplies,123.68,4.2048,10,2020
2020-10-16,Bobby Odegard,South,Office Supplies,165.75,57.385,10,2020
2020-10-16,Anthony Jacobs,West,Office Supplies,331.776,111.5688,10,2020
2020-10-16,Maribeth Yedwab,East,Furniture,562.3,175.136,10,2020
2020-10-16,Gary Hansen,West,Technology,645.985,-479.988,10,2020
2020-10-16,Victoria Pisteka,South,Furniture,1924.258,-968.8833,10,2020
2020-10-16,Victoria Pisteka,South,Technology,124.528,4.4004,10,2020
2020-10-17,Astrea Jones,West,Office Supplies,139.64,2.7664,10,2020
2020-10-17,Saphhira Shifley,East,Office Supplies,115.96,6.2208,10,2020
2020-10-17,Saphhira Shifley,East,Office Supplies,162.96,9.4924,10,2020
2020-10-17,Barry Französisch,West,Technology,158.792,4.6193,10,2020
2020-10-19,Mary O'Rourke,Central,Furniture,105.275,-67.5435,10,2020
2020-10-19,Harry Marie,East,Office Supplies,166.256,9.2442,10,2020
2020-10-19,Harry Marie,East,Technology,350.576,-56.7556,10,2020
2020-10-19,Christina Anderson,Central,Furniture,364.3992,-91.7586,10,2020
2020-10-19,Tracy Hopkins,South,Office Supplies,1677.188,-1306.5504,10,2020
2020-10-19,Christina Anderson,Central,Office Supplies,103.072,-3.5224,10,2020
2020-10-19,Hilary Holden,West,Office Supplies,112.96,4.3008,10,2020
2020-10-19,Harry Marie,East,Office Supplies,135.68,7.4,10,2020
2020-10-19,Hilary Holden,West,Furniture,140.56,10.3904,10,2020
2020-10-19,Hilary Holden,West,Furniture,131.368,-3.3506,10,2020
2020-10-19,Rick Duston,Central,Technology,138.68,5.2125,10,2020
2020-10-19,Matt Abelman,Central,Office Supplies,159.472,9.9468,10,2020
2020-10-19,Michael Paige,East,Office Supplies,128.7,8.502,10,2020
2020-10-19,Hilary Holden,West,Office Supplies,133.5,15.12,10,2020
2020-10-19,Joy Smith,West,Office Supplies,146.624,13.8684,10,2020
2020-10-19,Michael Paige,East,Furniture,157.56,14.7056,10,2020
2020-10-20,Ivan Gibson,South,Office Supplies,188.85,70.008,10,2020
2020-10-20,Ed Braxton,East,Furniture,317.364,-75.8304,10,2020
2020-10-20,Ed Braxton,East,Office Supplies,715.408,66.5408,10,2020
2020-10-20,Pete Takahito,South,Office Supplies,83.768,-0.7748,10,2020
2020-10-20,Justin Ellison,West,Office Supplies,104.75,1.8,10,2020
2020-10-20,Ivan Gibson,South,Office Supplies,75.36,4.1416,10,2020
2020-10-20,Muhammed Yedwab,South,Technology,100.984,1.3986,10,2020
2020-10-20,Pete Takahito,South,Office Supplies,135.448,1.112,10,2020
2020-10-20,Pete Takahito,South,Office Supplies,108.672,2.502,10,2020
2020-10-20,Pete Takahito,South,Furniture,137.936,6.0412,10,2020
2020-10-20,Muhammed Yedwab,South,Office Supplies,131.352,4.485,10,2020
2020-10-20,Rick Bensley,East,Office Supplies,124.55,12.0295,10,2020
2020-10-20,Justin Ellison,West,Office Supplies,127.928,7.5864,10,2020
2020-10-20,Ivan Gibson,South,Office Supplies,147.96,18.7812,10,2020
2020-10-20,Matt Abelman,East,Office Supplies,138.528,15.9348,10,2020
2020-10-21,Frank Carlisle,East,Office Supplies,190.568,16.1568,10,2020
2020-10-21,Sara Luxemburg,Central,Furniture,307.11,62.9064,10,2020
2020-10-21,Charles McCrossin,East,Technology,344.988,-76.9972,10,2020
2020-10-21,Damala Kotsonis,West,Furniture,496.48,47.848,10,2020
2020-10-21,Patricia Hirasaki,South,Furniture,717.952,42.747,10,2020
2020-10-21,Michael Dominguez,Central,Office Supplies,928.12,9.0912,10,2020
2020-10-21,Sara Luxemburg,Central,Technology,1460.92,374.3792,10,2020
2020-10-21,Natalie DeCherney,West,Office Supplies,102.559,-6.5619,10,2020
2020-10-21,Frank Carlisle,East,Office Supplies,118.216,-4.9728,10,2020
2020-10-21,Damala Kotsonis,West,Office Supplies,125.184,1.8144,10,2020
2020-10-21,Frank Carlisle,East,Office Supplies,136.064,1.3716,10,2020
2020-10-21,Damala Kotsonis,West,Technology,134.4,6.745,10,2020
2020-10-21,Jennifer Braxton,Central,Office Supplies,127.9,10.512,10,2020
2020-10-21,Susan Pistek,Central,Office Supplies,130.992,-62.3792,10,2020
2020-10-21,Neil Knudson,South,Office Supplies,128.856,2.0088,10,2020
2020-10-21,Patricia Hirasaki,South,Furniture,167.696,5.1408,10,2020
2020-10-21,Jennifer Braxton,Central,Office Supplies,171.82,19.41,10,2020
2020-10-21,Charles McCrossin,East,Office Supplies,147.376,-4.461,10,2020
2020-10-22,David Wiener,West,Furniture,195.225,-120.513,10,2020
2020-10-22,Brian DeCherney,Central,Furniture,293.98,54.7756,10,2020
2020-10-22,Brian DeCherney,Central,Office Supplies,343.09,23.3163,10,2020
2020-10-22,Helen Abelman,West,Furniture,629.136,-28.9568,10,2020
2020-10-22,Tom Ashbrook,East,Technology,1037.6,647.892,10,2020
2020-10-22,Tom Ashbrook,East,Technology,2212.968,3919.9888,10,2020
2020-10-22,Helen Abelman,West,Office Supplies,84.168,-2.5344,10,2020
2020-10-22,Marina Lichtenstein,East,Office Supplies,124.68,11.088,10,2020
2020-10-22,Tom Ashbrook,East,Technology,134.99,0.5299,10,2020
2020-10-22,Marina Lichtenstein,East,Technology,145.7,-6.54,10,2020
2020-10-22,Paul Stevenson,Central,Office Supplies,150.44,12.0252,10,2020
2020-10-22,Tom Ashbrook,East,Office Supplies,140.9,28.755,10,2020
2020-10-23,Adam Hart,East,Furniture,231.68,50.5632,10,2020
2020-10-23,Adam Hart,East,Furniture,251.744,-13.7568,10,2020
2020-10-23,Randy Bradley,Central,Office Supplies,291.136,-58.3056,10,2020
2020-10-23,Adam Hart,East,Furniture,668.896,-127.5792,10,2020
2020-10-23,Darrin Martin,Central,Technology,852.96,51.4975,10,2020
2020-10-23,Jocasta Rupert,South,Technology,900.88,107.985,10,2020
2020-10-23,Darrin Martin,Central,Office Supplies,105.564,-6.237,10,2020
2020-10-23,Randy Bradley,Central,Office Supplies,109.72,1.2005,10,2020
2020-10-23,Julie Creighton,East,Office Supplies,88.56,5.6644,10,2020
2020-10-23,Adam Hart,East,Office Supplies,97.22,0.666,10,2020
2020-10-23,Adam Hart,East,Furniture,136.0,14.7,10,2020
2020-10-23,Darrin Martin,Central,Office Supplies,106.272,0.8988,10,2020
2020-10-23,Randy Bradley,Central,Office Supplies,125.762,-15.1311,10,2020
2020-10-23,Julie Creighton,East,Technology,143.88,10.0464,10,2020
2020-10-23,Adam Hart,East,Office Supplies,113.44,21.2856,10,2020
2020-10-23,Julie Creighton,East,Office Supplies,143.4,11.88,10,2020
2020-10-23,Randy Bradley,Central,Technology,148.2,-2.07,10,2020
2020-10-23,Julie Creighton,East,Furniture,141.08,29.0136,10,2020
2020-10-24,Patrick O'Brill,Central,Furniture,531.405,-81.3065,10,2020
2020-10-24,Carlos Soltero,South,Office Supplies,137.68,5.256,10,2020
2020-10-26,Jamie Frazer,East,Technology,149.65,19.775,10,2020
2020-10-26,Olvera Toch,South,Office Supplies,281.58,113.211,10,2020
2020-10-26,Olvera Toch,South,Furniture,382.85,60.6645,10,2020
2020-10-26,Paul Gonzalez,Central,Office Supplies,86.16,2.9568,10,2020
2020-10-26,Paul Gonzalez,Central,Technology,95.99,6.7966,10,2020
2020-10-26,Jamie Frazer,East,Office Supplies,115.76,4.9815,10,2020
2020-10-26,Jamie Frazer,East,Office Supplies,118.282,-27.735,10,2020
2020-10-26,Shaun Chance,East,Technology,140.542,-13.3341,10,2020
2020-10-26,Benjamin Farhat,Central,Office Supplies,149.616,5.5616,10,2020
2020-10-26,Shaun Chance,East,Office Supplies,180.438,-65.1504,10,2020
2020-10-27,Jack O'Briant,West,Technology,118.84,34.742,10,2020
2020-10-27,Jim Mitchum,West,Furniture,238.576,9.4788,10,2020
2020-10-27,Jack O'Briant,West,Furniture,569.665,6.549,10,2020
2020-10-27,Nona Balk,South,Office Supplies,85.607,-3.9249,10,2020
2020-10-27,Sally Hughsby,Central,Office Supplies,87.84,5.544,10,2020
2020-10-27,Sally Hughsby,Central,Office Supplies,116.448,2.64,10,2020
2020-10-27,Nona Balk,South,Office Supplies,87.576,0.5754,10,2020
2020-10-27,Matt Abelman,Central,Office Supplies,118.056,2.205,10,2020
2020-10-27,Matt Abelman,Central,Technology,107.184,2.0388,10,2020
2020-10-27,Tamara Willingham,West,Office Supplies,122.784,16.2342,10,2020
2020-10-27,Nona Balk,South,Office Supplies,158.784,20.5842,10,2020
2020-10-27,Jim Mitchum,West,Technology,155.96,7.196,10,2020
2020-10-28,Janet Martin,South,Office Supplies,183.184,-29.4368,10,2020
2020-10-28,Keith Herrera,Central,Office Supplies,88.552,5.4432,10,2020
2020-10-28,Keith Herrera,Central,Technology,109.176,-3.272,10,2020
2020-10-28,Sue Ann Reed,East,Office Supplies,103.93,10.3071,10,2020
2020-10-28,Keith Herrera,Central,Technology,138.0,-2.7,10,2020
2020-10-28,Lori Olson,East,Office Supplies,162.98,23.99,10,2020
2020-10-28,Janet Martin,South,Furniture,177.952,15.5904,10,2020
2020-10-28,Janet Martin,South,Office Supplies,146.952,16.1838,10,2020
2020-10-29,George Bell,East,Office Supplies,146.96,22.5408,10,2020
2020-10-30,Jim Karlsson,West,Furniture,109.568,-6.098,10,2020
2020-10-30,Ross DeVincentis,South,Office Supplies,118.98,4.2392,10,2020
2020-10-30,Michelle Moray,West,Office Supplies,119.752,27.735,10,2020
2020-10-30,Jamie Kunitz,West,Technology,194.48,16.704,10,2020
2020-10-30,Jim Karlsson,West,Furniture,232.98,37.9962,10,2020
2020-10-30,Ryan Akin,Central,Furniture,296.006,-68.1302,10,2020
2020-10-30,Mick Crebagga,East,Technology,455.4,-55.3,10,2020
2020-10-30,Jim Karlsson,West,Furniture,624.272,-23.0352,10,2020
2020-10-30,Jamie Kunitz,West,Office Supplies,1735.12,510.636,10,2020
2020-10-30,Jane Waco,West,Furniture,115.64,3.6632,10,2020
2020-10-30,Mick Crebagga,East,Office Supplies,104.736,7.2576,10,2020
2020-10-30,Jamie Kunitz,West,Office Supplies,120.42,3.71,10,2020
2020-10-30,Jamie Kunitz,West,Office Supplies,89.9,6.567,10,2020
2020-10-30,Ryan Akin,Central,Furniture,91.192,-8.5008,10,2020
2020-10-30,Mick Crebagga,East,Furniture,110.168,0.9856,10,2020
2020-10-30,Ross DeVincentis,South,Furniture,133.94,9.1638,10,2020
2020-10-30,Michelle Moray,West,Office Supplies,126.904,5.214,10,2020
2020-10-30,Mick Crebagga,East,Office Supplies,109.168,-2.5128,10,2020
2020-10-30,Ross DeVincentis,South,Office Supplies,133.06,10.518,10,2020
2020-10-30,Ross DeVincentis,South,Office Supplies,146.0,14.4,10,2020
2020-10-30,Jamie Kunitz,West,Office Supplies,151.86,20.6142,10,2020
2020-10-30,Jamie Kunitz,West,Furniture,172.992,-0.8999,10,2020
2020-10-30,Ryan Akin,Central,Office Supplies,157.192,4.0644,10,2020
2020-10-31,Craig Yedwab,Central,Technology,522.768,38.1576,10,2020
2020-10-31,Adrian Hane,Central,Office Supplies,95.248,0.5904,10,2020
2020-10-31,Craig Yedwab,Central,Office Supplies,108.912,3.2214,10,2020
2020-11-01,Sandra Flanagan,East,Office Supplies,239.7,91.056,11,2020
2020-11-01,Sarah Foster,West,Furniture,2694.62,239.9058,11,2020
2020-11-01,Sarah Foster,West,Office Supplies,138.12,7.85,11,2020
2020-11-01,Sandra Flanagan,East,Office Supplies,174.99,20.0851,11,2020
2020-11-02,Thomas Boland,South,Office Supplies,104.92,16.7776,11,2020
2020-11-02,Nora Paige,Central,Office Supplies,110.9,20.975,11,2020
2020-11-02,Cindy Stewart,West,Office Supplies,178.1,43.706,11,2020
2020-11-02,Sharelle Roach,East,Furniture,199.372,-35.5136,11,2020
2020-11-02,Anthony Rawles,East,Office Supplies,426.592,-81.7258,11,2020
2020-11-02,Nancy Lomonaco,West,Office Supplies,466.55,22.6275,11,2020
2020-11-02,Nancy Lomonaco,West,Office Supplies,622.352,206.6232,11,2020
2020-11-02,Thea Hudgings,East,Technology,879.2,-186.16,11,2020
2020-11-02,Thomas Boland,South,Furniture,1020.92,292.776,11,2020
2020-11-02,Thomas Boland,South,Technology,2295.91,517.4793,11,2020
2020-11-02,Thomas Boland,South,Office Supplies,110.32,2.6068,11,2020
2020-11-02,Barry Gonzalez,South,Office Supplies,107.56,1.4456,11,2020
2020-11-02,Ken Heidel,West,Office Supplies,98.85,10.7325,11,2020
2020-11-02,Nora Paige,Central,Office Supplies,102.76,5.7624,11,2020
2020-11-02,Thea Hudgings,East,Office Supplies,116.856,2.8782,11,2020
2020-11-02,Joy Bell-,West,Office Supplies,109.44,9.3312,11,2020
2020-11-02,Nancy Lomonaco,West,Office Supplies,102.8,4.224,11,2020
2020-11-02,Thea Hudgings,East,Furniture,122.312,0.6624,11,2020
2020-11-02,Nancy Lomonaco,West,Office Supplies,107.58,0.1674,11,2020
2020-11-02,Kalyca Meade,Central,Office Supplies,134.24,9.12,11,2020
2020-11-02,Thea Hudgings,East,Office Supplies,143.136,1.2585,11,2020
2020-11-02,Kalyca Meade,Central,Office Supplies,123.78,9.1674,11,2020
2020-11-02,Nancy Lomonaco,West,Furniture,131.02,10.5084,11,2020
2020-11-02,Greg Guthrie,Central,Office Supplies,152.336,5.4336,11,2020
2020-11-02,Nancy Lomonaco,West,Office Supplies,170.58,38.29,11,2020
2020-11-03,Kimberly Carter,West,Office Supplies,154.86,65.7342,11,2020
2020-11-03,Clay Rozendal,West,Technology,220.75,87.89,11,2020
2020-11-03,Kimberly Carter,West,Furniture,325.136,26.8744,11,2020
2020-11-03,Beth Fritzler,South,Technology,377.376,27.1032,11,2020
2020-11-03,Bruce Geld,West,Furniture,502.368,36.4776,11,2020
2020-11-03,Dave Kipp,South,Technology,995.984,311.9948,11,2020
2020-11-03,Clay Rozendal,West,Furniture,1716.184,20.9148,11,2020
2020-11-03,Daniel Lacy,Central,Office Supplies,83.94,6.8724,11,2020
2020-11-03,Justin MacKendrick,South,Office Supplies,95.272,5.2884,11,2020
2020-11-03,Don Jones,South,Furniture,93.992,0.9995,11,2020
2020-11-03,Dave Kipp,South,Office Supplies,119.086,-2.9964,11,2020
2020-11-03,Daniel Lacy,Central,Office Supplies,103.56,3.852,11,2020
2020-11-03,Paul Gonzalez,West,Office Supplies,118.88,17.5812,11,2020
2020-11-03,Patrick Jones,South,Office Supplies,128.4,11.88,11,2020
2020-11-03,Julie Creighton,South,Office Supplies,132.39,5.6994,11,2020
2020-11-03,Jack O'Briant,West,Office Supplies,131.368,5.9696,11,2020
2020-11-03,Dave Kipp,South,Office Supplies,110.688,3.7408,11,2020
2020-11-03,Darrin Martin,East,Office Supplies,149.673,-7.782,11,2020
2020-11-03,Peter Bühler,East,Technology,140.776,0.5097,11,2020
2020-11-03,Eva Jacobs,West,Technology,127.5,10.875,11,2020
2020-11-03,Denise Leinenbach,West,Furniture,162.37,17.3754,11,2020
2020-11-03,Dave Kipp,South,Office Supplies,152.984,4.1988,11,2020
2020-11-03,Daniel Lacy,Central,Office Supplies,177.4,14.148,11,2020
2020-11-04,Christina Anderson,South,Technology,111.976,15.5961,11,2020
2020-11-04,Christina Anderson,South,Technology,192.928,-32.3838,11,2020
2020-11-04,Grant Thornton,South,Office Supplies,198.44,14.651,11,2020
2020-11-04,Henry Goldwyn,East,Office Supplies,212.352,-43.7292,11,2020
2020-11-04,Kelly Lampkin,South,Furniture,539.764,-192.0468,11,2020
2020-11-04,Kelly Lampkin,South,Technology,1376.96,118.9965,11,2020
2020-11-04,Grant Thornton,South,Technology,3009.98,-3839.9904,11,2020
2020-11-04,Frank Merwin,Central,Office Supplies,78.408,-2.3232,11,2020
2020-11-04,Christina Anderson,South,Office Supplies,83.928,1.7248,11,2020
2020-11-04,James Lanier,South,Office Supplies,106.664,3.2616,11,2020
2020-11-04,Sam Zeldin,Central,Office Supplies,90.68,8.88,11,2020
2020-11-04,Katherine Murray,South,Office Supplies,103.3,1.419,11,2020
2020-11-04,Frank Merwin,Central,Office Supplies,119.536,-13.188,11,2020
2020-11-04,Christina Anderson,South,Office Supplies,105.564,-2.97,11,2020
2020-11-04,Frank Merwin,Central,Office Supplies,143.144,-6.4232,11,2020
2020-11-04,Frank Merwin,Central,Office Supplies,146.752,-12.5286,11,2020
2020-11-04,Henry Goldwyn,East,Technology,141.72,-6.188,11,2020
2020-11-05,Adam Bellavance,Central,Office Supplies,102.8,31.188,11,2020
2020-11-05,Christina DeMoss,East,Technology,124.98,3.9992,11,2020
2020-11-05,Christina DeMoss,East,Furniture,133.4,38.532,11,2020
2020-11-05,Christina DeMoss,East,Office Supplies,140.96,53.2608,11,2020
2020-11-05,Christina DeMoss,East,Furniture,166.124,24.2012,11,2020
2020-11-05,Adam Bellavance,Central,Office Supplies,177.94,82.2906,11,2020
2020-11-05,Ruben Ausman,West,Technology,184.99,54.3966,11,2020
2020-11-05,Christina DeMoss,East,Office Supplies,207.688,55.5822,11,2020
2020-11-05,Christina DeMoss,East,Furniture,209.5,-66.6,11,2020
2020-11-05,Troy Staebel,West,Office Supplies,253.992,30.499,11,2020
2020-11-05,Susan Vittorini,East,Technology,427.75,171.93,11,2020
2020-11-05,Elizabeth Moffitt,Central,Technology,529.768,55.4364,11,2020
2020-11-05,Adam Bellavance,Central,Office Supplies,98.41,2.0286,11,2020
2020-11-05,Troy Staebel,West,Office Supplies,81.388,-1.8308,11,2020
2020-11-05,Anna Andreadi,West,Office Supplies,88.96,6.2208,11,2020
2020-11-05,Christina DeMoss,East,Office Supplies,114.424,3.7128,11,2020
2020-11-05,Alan Haines,Central,Office Supplies,106.03,-25.648,11,2020
2020-11-05,Christina DeMoss,East,Office Supplies,100.96,6.2208,11,2020
2020-11-06,Adam Bellavance,West,Technology,135.96,32.688,11,2020
2020-11-06,Maris LaWare,East,Furniture,152.372,-30.9332,11,2020
2020-11-06,Jill Fjeld,South,Office Supplies,304.136,-51.8272,11,2020
2020-11-06,Carol Darley,East,Office Supplies,339.96,149.9112,11,2020
2020-11-06,Adam Bellavance,West,Furniture,491.568,-73.0548,11,2020
2020-11-06,Jill Fjeld,South,Office Supplies,532.584,43.7136,11,2020
2020-11-06,Adam Bellavance,West,Furniture,2077.86,366.6348,11,2020
2020-11-06,Christopher Conant,Central,Office Supplies,102.248,-1.9344,11,2020
2020-11-06,Victoria Brennan,South,Office Supplies,103.78,2.8322,11,2020
2020-11-06,Roger Barcio,West,Office Supplies,82.682,-3.788,11,2020
2020-11-06,Zuschuss Carroll,West,Office Supplies,95.68,1.7608,11,2020
2020-11-06,Chuck Clark,Central,Office Supplies,88.9,3.614,11,2020
2020-11-06,Jill Fjeld,South,Furniture,107.272,6.3612,11,2020
2020-11-06,Frank Merwin,West,Office Supplies,126.4,12.672,11,2020
2020-11-06,Chuck Clark,Central,Office Supplies,130.38,12.1348,11,2020
2020-11-06,Zuschuss Carroll,West,Office Supplies,116.28,7.4872,11,2020
2020-11-06,Harry Greene,Central,Office Supplies,130.16,1.816,11,2020
2020-11-06,Zuschuss Carroll,West,Furniture,111.73,2.9682,11,2020
2020-11-06,Frank Merwin,West,Office Supplies,133.4,19.872,11,2020
2020-11-06,Jill Fjeld,South,Office Supplies,136.272,-10.6176,11,2020
2020-11-06,Frank Merwin,West,Office Supplies,119.36,22.2264,11,2020
2020-11-06,Frank Merwin,West,Technology,140.95,1.017,11,2020
2020-11-06,Jill Fjeld,South,Office Supplies,143.104,10.8864,11,2020
2020-11-06,Maris LaWare,East,Office Supplies,129.952,16.1838,11,2020
2020-11-06,Valerie Mitchum,East,Office Supplies,133.26,12.0276,11,2020
2020-11-06,Liz Carlisle,Central,Furniture,164.56,-19.864,11,2020
2020-11-06,Frank Merwin,West,Office Supplies,142.94,28.1718,11,2020
2020-11-07,Pete Kriz,East,Office Supplies,127.94,33.3102,11,2020
2020-11-07,Katherine Nockton,East,Furniture,285.97,43.6752,11,2020
2020-11-07,Emily Phan,East,Furniture,377.352,-140.1408,11,2020
2020-11-07,Emily Phan,East,Technology,409.97,-71.994,11,2020
2020-11-07,Tony Sayre,West,Technology,449.8,145.134,11,2020
2020-11-07,Deborah Brumfield,West,Technology,786.544,66.6351,11,2020
2020-11-07,Frank Preis,East,Technology,86.88,2.5216,11,2020
2020-11-07,Tony Sayre,West,Office Supplies,144.792,7.6272,11,2020
2020-11-07,Erin Creighton,Central,Office Supplies,142.16,19.08,11,2020
2020-11-07,Deborah Brumfield,West,Technology,176.97,13.7931,11,2020
2020-11-08,Sharelle Roach,East,Office Supplies,119.9,32.97,11,2020
2020-11-08,Kean Nguyen,East,Furniture,291.2,112.422,11,2020
2020-11-09,Matt Collister,West,Technology,130.99,43.9956,11,2020
2020-11-09,Parhena Norris,East,Furniture,134.53,40.5426,11,2020
2020-11-09,Peter McVee,South,Technology,201.976,38.3952,11,2020
2020-11-09,Jennifer Braxton,West,Furniture,229.976,-2.6997,11,2020
2020-11-09,Peter McVee,South,Technology,36.168,31.198,11,2020
2020-11-09,Jim Epp,West,Furniture,541.392,52.3392,11,2020
2020-11-09,Brian Moss,East,Office Supplies,586.38,157.8702,11,2020
2020-11-09,Brian Moss,East,Technology,55.62,355.4466,11,2020
2020-11-09,Brian Moss,East,Office Supplies,51.14,473.6106,11,2020
2020-11-09,Brian Moss,East,Office Supplies,101.64,4.4344,11,2020
2020-11-09,Matt Collister,West,Office Supplies,153.56,3.178,11,2020
2020-11-09,Joel Eaton,West,Furniture,156.12,20.7328,11,2020
2020-11-10,Gary Hwang,West,Technology,129.79,43.5981,11,2020
2020-11-10,Ann Blume,West,Technology,132.994,-63.996,11,2020
2020-11-10,Ann Blume,West,Technology,216.584,15.1188,11,2020
2020-11-10,Ann Blume,West,Technology,257.952,-35.9928,11,2020
2020-11-10,Maria Etezadi,West,Furniture,273.424,-36.2136,11,2020
2020-11-10,Edward Becker,Central,Furniture,353.96,-427.45,11,2020
2020-11-10,Michael Chen,West,Office Supplies,412.8,112.224,11,2020
2020-11-10,Frank Hawley,East,Technology,469.88,124.9552,11,2020
2020-11-10,Ann Blume,West,Furniture,931.136,-146.1096,11,2020
2020-11-10,Frank Hawley,East,Office Supplies,971.176,314.2719,11,2020
2020-11-10,Thomas Brumley,West,Office Supplies,115.8,2.106,11,2020
2020-11-10,Michael Chen,West,Office Supplies,112.792,10.0772,11,2020
2020-11-10,Nick Crebassa,West,Office Supplies,112.352,9.5526,11,2020
2020-11-10,Daniel Raglin,South,Office Supplies,126.52,-7.68,11,2020
2020-11-10,Ann Blume,West,Office Supplies,141.388,-25.592,11,2020
2020-11-11,Michelle Huthwaite,South,Furniture,109.92,14.4495,11,2020
2020-11-11,Guy Armstrong,West,Office Supplies,162.6,39.52,11,2020
2020-11-11,Emily Phan,Central,Office Supplies,211.86,50.9208,11,2020
2020-11-11,Brenda Bowman,South,Office Supplies,1197.12,130.2885,11,2020
2020-11-11,Max Ludwig,East,Office Supplies,111.368,3.6288,11,2020
2020-11-11,Tamara Dahlen,Central,Office Supplies,92.44,3.393,11,2020
2020-11-11,Catherine Glotzbach,Central,Office Supplies,90.24,8.5728,11,2020
2020-11-11,Guy Armstrong,West,Office Supplies,115.44,9.3312,11,2020
2020-11-11,Tamara Dahlen,Central,Office Supplies,105.336,-32.088,11,2020
2020-11-11,Jeremy Lonsdale,Central,Office Supplies,107.5,6.63,11,2020
2020-11-11,Guy Armstrong,West,Office Supplies,136.89,2.8314,11,2020
2020-11-11,Meg Tillman,East,Office Supplies,125.48,0.0,11,2020
2020-11-11,Patrick Gardner,Central,Technology,143.184,12.3144,11,2020
2020-11-11,William Brown,Central,Office Supplies,133.92,21.5824,11,2020
2020-11-11,Thomas Brumley,West,Furniture,150.92,11.8728,11,2020
2020-11-12,Lindsay Shagiari,Central,Technology,102.992,8.499,11,2020
2020-11-12,Don Jones,West,Technology,103.352,-10.9116,11,2020
2020-11-12,Lindsay Shagiari,Central,Office Supplies,117.952,-15.5904,11,2020
2020-11-12,Maria Bertelson,West,Office Supplies,126.12,22.0748,11,2020
2020-11-12,Eugene Moren,West,Furniture,132.888,9.9652,11,2020
2020-11-12,Eugene Moren,West,Furniture,134.568,-5.6784,11,2020
2020-11-12,Nathan Gelder,Central,Office Supplies,254.056,69.705,11,2020
2020-11-12,Dennis Kane,East,Office Supplies,267.024,-55.256,11,2020
2020-11-12,Nat Gilpin,East,Technology,417.782,-92.6955,11,2020
2020-11-12,Nathan Gelder,Central,Office Supplies,557.048,-47.2542,11,2020
2020-11-12,Eugene Moren,West,Technology,692.984,50.3988,11,2020
2020-11-12,Christine Sundaresam,West,Office Supplies,88.21,2.3025,11,2020
2020-11-12,Eugene Moren,West,Technology,112.92,0.693,11,2020
2020-11-12,Emily Phan,West,Office Supplies,108.56,5.6644,11,2020
2020-11-12,Nathan Gelder,Central,Office Supplies,113.056,5.8203,11,2020
2020-11-12,Jim Epp,West,Office Supplies,94.016,4.9056,11,2020
2020-11-12,David Bremer,West,Office Supplies,114.56,4.752,11,2020
2020-11-12,Larry Blacks,South,Office Supplies,94.72,9.352,11,2020
2020-11-12,Lindsay Shagiari,Central,Furniture,114.848,-17.7072,11,2020
2020-11-12,Lindsay Shagiari,Central,Office Supplies,110.224,4.4312,11,2020
2020-11-12,Sylvia Foulston,East,Technology,100.544,3.0134,11,2020
2020-11-12,Christine Sundaresam,West,Office Supplies,119.96,4.5816,11,2020
2020-11-12,Ed Braxton,East,Office Supplies,114.92,5.373,11,2020
2020-11-12,Sylvia Foulston,East,Office Supplies,146.848,3.5256,11,2020
2020-11-12,Maria Bertelson,West,Office Supplies,146.24,9.12,11,2020
2020-11-12,Eugene Moren,West,Technology,131.6,13.0,11,2020
2020-11-12,Eugene Moren,West,Office Supplies,156.12,8.381,11,2020
2020-11-12,Christine Sundaresam,West,Office Supplies,137.93,8.0997,11,2020
2020-11-12,Lindsay Shagiari,Central,Office Supplies,152.56,-45.84,11,2020
2020-11-12,Lindsay Shagiari,Central,Technology,160.784,-0.5598,11,2020
2020-11-13,Katrina Edelman,Central,Office Supplies,101.792,6.1792,11,2020
